Year,Month,Day,Period,WindBusA
2020,5,17,24,12.6
2020,5,18,1,8.7
2020,5,18,2,13.1
2020,5,18,3,24
2020,5,18,4,44.4
2020,5,18,5,43.9
2020,5,18,6,44.6
2020,5,18,7,42.2
2020,5,18,8,32.8
2020,5,18,9,11.6
2020,5,18,10,8.8
2020,5,18,11,4.7
2020,5,18,12,6.1
2020,5,18,13,5.9
2020,5,18,14,3.1
2020,5,18,15,1.4
2020,5,18,16,1.9
2020,5,18,17,2.4
2020,5,18,18,3.1
2020,5,18,19,2.2
2020,5,18,20,1.9
2020,5,18,21,9.2
2020,5,18,22,17.6
2020,5,18,23,8.2
2020,5,18,24,2.2
2020,5,19,1,3.5
2020,5,19,2,30.1
2020,5,19,3,10.9
2020,5,19,4,17.5
2020,5,19,5,17.8
2020,5,19,6,4.1
2020,5,19,7,1.8
2020,5,19,8,4.7
2020,5,19,9,6.5
2020,5,19,10,5.3
2020,5,19,11,0
2020,5,19,12,0
2020,5,19,13,0
2020,5,19,14,0
2020,5,19,15,0
2020,5,19,16,0
2020,5,19,17,0
2020,5,19,18,0
2020,5,19,19,0.1
2020,5,19,20,0
2020,5,19,21,0.1
2020,5,19,22,0.1
2020,5,19,23,1.6
2020,5,19,24,47.8
2020,5,20,1,46.2
2020,5,20,2,49.1
2020,5,20,3,20.6
2020,5,20,4,19.5
2020,5,20,5,17.8
2020,5,20,6,9.7
2020,5,20,7,10.9
2020,5,20,8,13.2
2020,5,20,9,10.9
2020,5,20,10,0.4
2020,5,20,11,0.3
2020,5,20,12,0.1
2020,5,20,13,0.6
2020,5,20,14,0
2020,5,20,15,0
2020,5,20,16,0
2020,5,20,17,0
2020,5,20,18,0
2020,5,20,19,0
2020,5,20,20,0
2020,5,20,21,0
2020,5,20,22,0
2020,5,20,23,4.1
2020,5,20,24,0
2020,5,21,1,21.1
2020,5,21,2,69.6
2020,5,21,3,71.3
2020,5,21,4,53
2020,5,21,5,38.9
2020,5,21,6,32
2020,5,21,7,2.2
2020,5,21,8,4.8
2020,5,21,9,25.9
2020,5,21,10,46.7
2020,5,21,11,31.8
2020,5,21,12,37.8
2020,5,21,13,20.3
2020,5,21,14,32.8
2020,5,21,15,22.2
2020,5,21,16,17.3
2020,5,21,17,104.9
2020,5,21,18,11.4
2020,5,21,19,146.2
2020,5,21,20,144.4
2020,5,21,21,144.7
2020,5,21,22,64.6
2020,5,21,23,17.5
2020,5,21,24,4.9
2020,5,22,1,5.7
2020,5,22,2,5.1
2020,5,22,3,2.7
2020,5,22,4,10.9
2020,5,22,5,30.6
2020,5,22,6,80.3
2020,5,22,7,127
2020,5,22,8,135.1
2020,5,22,9,137.2
2020,5,22,10,119.5
2020,5,22,11,142.8
2020,5,22,12,106.9
2020,5,22,13,66.4
2020,5,22,14,45.6
2020,5,22,15,42.8
2020,5,22,16,32.1
2020,5,22,17,32.5
2020,5,22,18,0.1
2020,5,22,19,1.8
2020,5,22,20,0.4
2020,5,22,21,0
2020,5,22,22,0
2020,5,22,23,0
2020,5,22,24,105.7
2020,5,23,1,133.7
2020,5,23,2,104
2020,5,23,3,104.6
2020,5,23,4,57.7
2020,5,23,5,46.4
2020,5,23,6,74.9
2020,5,23,7,86.4
2020,5,23,8,102.2
2020,5,23,9,132
2020,5,23,10,124.9
2020,5,23,11,87.1
2020,5,23,12,38.6
2020,5,23,13,33.5
2020,5,23,14,33
2020,5,23,15,29
2020,5,23,16,14.2
2020,5,23,17,9.6
2020,5,23,18,14.4
2020,5,23,19,2.7
2020,5,23,20,4.6
2020,5,23,21,19.2
2020,5,23,22,16.1
2020,5,23,23,27.1
2020,5,23,24,36.6
2020,5,24,1,21.7
2020,5,24,2,5.6
2020,5,24,3,8.3
2020,5,24,4,9.8
2020,5,24,5,9.3
2020,5,24,6,7.6
2020,5,24,7,14.7
2020,5,24,8,13.5
2020,5,24,9,8.6
2020,5,24,10,7.7
2020,5,24,11,2.1
2020,5,24,12,11.5
2020,5,24,13,2.8
2020,5,24,14,0.9
2020,5,24,15,0
2020,5,24,16,0
2020,5,24,17,0
2020,5,24,18,0
2020,5,24,19,1.6
2020,5,24,20,35.1
2020,5,24,21,5.4
2020,5,24,22,9.7
2020,5,24,23,3.8
2020,5,24,24,6.1
2020,5,25,1,2.4
2020,5,25,2,0.2
2020,5,25,3,0.3
2020,5,25,4,0.1
2020,5,25,5,2.5
2020,5,25,6,8.4
2020,5,25,7,3.8
2020,5,25,8,9.1
2020,5,25,9,8.1
2020,5,25,10,3.5
2020,5,25,11,0
2020,5,25,12,0
2020,5,25,13,0
2020,5,25,14,0
2020,5,25,15,0.7
2020,5,25,16,33.3
2020,5,25,17,12.4
2020,5,25,18,10
2020,5,25,19,5.4
2020,5,25,20,32.7
2020,5,25,21,21
2020,5,25,22,39.7
2020,5,25,23,120.3
2020,5,25,24,126
2020,5,26,1,94.2
2020,5,26,2,68.4
2020,5,26,3,63.2
2020,5,26,4,62.6
2020,5,26,5,11.3
2020,5,26,6,43.4
2020,5,26,7,81.7
2020,5,26,8,38
2020,5,26,9,10.7
2020,5,26,10,9.8
2020,5,26,11,14.3
2020,5,26,12,16.7
2020,5,26,13,16.8
2020,5,26,14,11
2020,5,26,15,15.6
2020,5,26,16,11
2020,5,26,17,5.2
2020,5,26,18,9
2020,5,26,19,2.2
2020,5,26,20,1.9
2020,5,26,21,2.9
2020,5,26,22,12.3
2020,5,26,23,9.5
2020,5,26,24,0.9
2020,5,27,1,0.5
2020,5,27,2,3.2
2020,5,27,3,0.3
2020,5,27,4,9.1
2020,5,27,5,31.2
2020,5,27,6,9
2020,5,27,7,1.9
2020,5,27,8,18.7
2020,5,27,9,17.3
2020,5,27,10,15.4
2020,5,27,11,1.3
2020,5,27,12,0
2020,5,27,13,0
2020,5,27,14,0
2020,5,27,15,1.7
2020,5,27,16,11.7
2020,5,27,17,21
2020,5,27,18,40.2
2020,5,27,19,54
2020,5,27,20,65.9
2020,5,27,21,56.1
2020,5,27,22,74.7
2020,5,27,23,54.9
2020,5,27,24,18.6
2020,5,28,1,58.8
2020,5,28,2,64.9
2020,5,28,3,86.8
2020,5,28,4,85.5
2020,5,28,5,80.9
2020,5,28,6,61.1
2020,5,28,7,45.6
2020,5,28,8,31.7
2020,5,28,9,27.7
2020,5,28,10,36.6
2020,5,28,11,33.4
2020,5,28,12,37.3
2020,5,28,13,43.9
2020,5,28,14,35.1
2020,5,28,15,26.7
2020,5,28,16,22.7
2020,5,28,17,12.7
2020,5,28,18,11.1
2020,5,28,19,13.9
2020,5,28,20,63.5
2020,5,28,21,83.9
2020,5,28,22,51.8
2020,5,28,23,51.7
2020,5,28,24,87.4
2020,5,29,1,101.3
2020,5,29,2,80.3
2020,5,29,3,87.5
2020,5,29,4,96.7
2020,5,29,5,109.1
2020,5,29,6,113.3
2020,5,29,7,98
2020,5,29,8,72.5
2020,5,29,9,76.9
2020,5,29,10,50.5
2020,5,29,11,75.7
2020,5,29,12,71.9
2020,5,29,13,35.9
2020,5,29,14,11.8
2020,5,29,15,21.3
2020,5,29,16,19.5
2020,5,29,17,10.3
2020,5,29,18,23.7
2020,5,29,19,34
2020,5,29,20,52.5
2020,5,29,21,49.9
2020,5,29,22,92.5
2020,5,29,23,70.5
2020,5,29,24,34.3
2020,5,30,1,16.3
2020,5,30,2,42.2
2020,5,30,3,45.8
2020,5,30,4,44.1
2020,5,30,5,78.3
2020,5,30,6,94.4
2020,5,30,7,89.9
2020,5,30,8,71.3
2020,5,30,9,56.7
2020,5,30,10,24.2
2020,5,30,11,18.7
2020,5,30,12,13.1
2020,5,30,13,6
2020,5,30,14,3.6
2020,5,30,15,20.9
2020,5,30,16,28
2020,5,30,17,50
2020,5,30,18,82.1
2020,5,30,19,76.1
2020,5,30,20,91.5
2020,5,30,21,75.4
2020,5,30,22,96.3
2020,5,30,23,137.9
2020,5,30,24,133.1
2020,5,31,1,129.1
2020,5,31,2,135.8
2020,5,31,3,136.8
2020,5,31,4,137.9
2020,5,31,5,137.5
2020,5,31,6,80.7
2020,5,31,7,11.1
2020,5,31,8,34.2
2020,5,31,9,64.3
2020,5,31,10,76.2
2020,5,31,11,90.5
2020,5,31,12,109.9
2020,5,31,13,95.1
2020,5,31,14,74.2
2020,5,31,15,91.1
2020,5,31,16,62.7
2020,5,31,17,66.4
2020,5,31,18,61.6
2020,5,31,19,65.4
2020,5,31,20,87.2
2020,5,31,21,120.2
2020,5,31,22,134.1
2020,5,31,23,132.5
2020,5,31,24,126.9
2020,6,1,1,65.7
2020,6,1,2,85
2020,6,1,3,60.2
2020,6,1,4,39
2020,6,1,5,71.5
2020,6,1,6,132
2020,6,1,7,135.8
2020,6,1,8,109.9
2020,6,1,9,93.6
2020,6,1,10,83.6
2020,6,1,11,83.7
2020,6,1,12,63.4
2020,6,1,13,30.4
2020,6,1,14,24.7
2020,6,1,15,20
2020,6,1,16,14.9
2020,6,1,17,13.9
2020,6,1,18,4.8
2020,6,1,19,5.2
2020,6,1,20,0
2020,6,1,21,0
2020,6,1,22,41
2020,6,1,23,37.9
2020,6,1,24,1
2020,6,2,1,11.8
2020,6,2,2,30.7
2020,6,2,3,30
2020,6,2,4,5.5
2020,6,2,5,0
2020,6,2,6,0
2020,6,2,7,0
2020,6,2,8,0
2020,6,2,9,0
2020,6,2,10,0
2020,6,2,11,0
2020,6,2,12,0
2020,6,2,13,0
2020,6,2,14,0
2020,6,2,15,0.1
2020,6,2,16,0.2
2020,6,2,17,0.4
2020,6,2,18,1.3
2020,6,2,19,1.9
2020,6,2,20,3.4
2020,6,2,21,3.5
2020,6,2,22,7.9
2020,6,2,23,18.1
2020,6,2,24,5.7
2020,6,3,1,11.5
2020,6,3,2,6.8
2020,6,3,3,3
2020,6,3,4,14.2
2020,6,3,5,17.5
2020,6,3,6,9.9
2020,6,3,7,10.5
2020,6,3,8,12
2020,6,3,9,4
2020,6,3,10,0.6
2020,6,3,11,0.5
2020,6,3,12,0.9
2020,6,3,13,0.8
2020,6,3,14,0.1
2020,6,3,15,2.7
2020,6,3,16,25
2020,6,3,17,14.4
2020,6,3,18,5.9
2020,6,3,19,2
2020,6,3,20,45
2020,6,3,21,100.5
2020,6,3,22,120.2
2020,6,3,23,105.3
2020,6,3,24,76.8
2020,6,4,1,100.2
2020,6,4,2,113.7
2020,6,4,3,104.1
2020,6,4,4,50
2020,6,4,5,32.6
2020,6,4,6,40.5
2020,6,4,7,30.3
2020,6,4,8,14.4
2020,6,4,9,9.6
2020,6,4,10,6.5
2020,6,4,11,3.4
2020,6,4,12,0.7
2020,6,4,13,0.5
2020,6,4,14,0.6
2020,6,4,15,1
2020,6,4,16,2.1
2020,6,4,17,0.9
2020,6,4,18,20.5
2020,6,4,19,36.9
2020,6,4,20,48.7
2020,6,4,21,92.9
2020,6,4,22,49.6
2020,6,4,23,52.6
2020,6,4,24,57.2
2020,6,5,1,31.7
2020,6,5,2,43.4
2020,6,5,3,48.6
2020,6,5,4,43.5
2020,6,5,5,17
2020,6,5,6,2.6
2020,6,5,7,0
2020,6,5,8,0
2020,6,5,9,0
2020,6,5,10,0
2020,6,5,11,0.3
2020,6,5,12,0.2
2020,6,5,13,0.2
2020,6,5,14,3.8
2020,6,5,15,7.2
2020,6,5,16,0.8
2020,6,5,17,0.6
2020,6,5,18,25.9
2020,6,5,19,36.9
2020,6,5,20,57
2020,6,5,21,89.9
2020,6,5,22,109.2
2020,6,5,23,123.6
2020,6,5,24,102.1
2020,6,6,1,83.5
2020,6,6,2,57
2020,6,6,3,31.3
2020,6,6,4,11
2020,6,6,5,11.1
2020,6,6,6,0.2
2020,6,6,7,49.1
2020,6,6,8,20.3
2020,6,6,9,14.6
2020,6,6,10,6.6
2020,6,6,11,4
2020,6,6,12,2.1
2020,6,6,13,1.5
2020,6,6,14,1.3
2020,6,6,15,1
2020,6,6,16,2.4
2020,6,6,17,41.8
2020,6,6,18,0
2020,6,6,19,1.7
2020,6,6,20,6.7
2020,6,6,21,3.7
2020,6,6,22,25.9
2020,6,6,23,25.1
2020,6,6,24,9.4
2020,6,7,1,5.6
2020,6,7,2,11.1
2020,6,7,3,1.7
2020,6,7,4,0.3
2020,6,7,5,2.7
2020,6,7,6,12.2
2020,6,7,7,6.5
2020,6,7,8,0
2020,6,7,9,2.5
2020,6,7,10,17.4
2020,6,7,11,93.5
2020,6,7,12,133.7
2020,6,7,13,119.5
2020,6,7,14,91
2020,6,7,15,64.3
2020,6,7,16,39.7
2020,6,7,17,66.8
2020,6,7,18,102.7
2020,6,7,19,85
2020,6,7,20,86.6
2020,6,7,21,82.4
2020,6,7,22,115.1
2020,6,7,23,105.1
2020,6,7,24,89.3
2020,6,8,1,70.2
2020,6,8,2,103.1
2020,6,8,3,128.1
2020,6,8,4,91.4
2020,6,8,5,50.5
2020,6,8,6,61.6
2020,6,8,7,93.1
2020,6,8,8,82.9
2020,6,8,9,11.7
2020,6,8,10,0.1
2020,6,8,11,0
2020,6,8,12,0
2020,6,8,13,0
2020,6,8,14,0
2020,6,8,15,0.1
2020,6,8,16,0.4
2020,6,8,17,0.2
2020,6,8,18,0.6
2020,6,8,19,0
2020,6,8,20,0.1
2020,6,8,21,0.9
2020,6,8,22,0.3
2020,6,8,23,0
2020,6,8,24,0
2020,6,9,1,0
2020,6,9,2,5.3
2020,6,9,3,8
2020,6,9,4,6.4
2020,6,9,5,0.8
2020,6,9,6,2.3
2020,6,9,7,3.9
2020,6,9,8,4.7
2020,6,9,9,0.7
2020,6,9,10,0
2020,6,9,11,0
2020,6,9,12,0
2020,6,9,13,0
2020,6,9,14,0
2020,6,9,15,0
2020,6,9,16,0
2020,6,9,17,0
2020,6,9,18,2.4
2020,6,9,19,4
2020,6,9,20,2.8
2020,6,9,21,0.4
2020,6,9,22,2.7
2020,6,9,23,15.3
2020,6,9,24,11.1
2020,6,10,1,7.8
2020,6,10,2,8.7
2020,6,10,3,6.4
2020,6,10,4,9.4
2020,6,10,5,14.5
2020,6,10,6,18.3
2020,6,10,7,28.2
2020,6,10,8,19.5
2020,6,10,9,13.6
2020,6,10,10,13
2020,6,10,11,11.3
2020,6,10,12,10.9
2020,6,10,13,6.4
2020,6,10,14,6.3
2020,6,10,15,4
2020,6,10,16,4.3
2020,6,10,17,2.7
2020,6,10,18,3.7
2020,6,10,19,17.9
2020,6,10,20,42.2
2020,6,10,21,29.1
2020,6,10,22,6.4
2020,6,10,23,45.8
2020,6,10,24,69.2
2020,6,11,1,41.5
2020,6,11,2,14.3
2020,6,11,3,23.4
2020,6,11,4,25.1
2020,6,11,5,78.4
2020,6,11,6,111.9
2020,6,11,7,124.3
2020,6,11,8,121.7
2020,6,11,9,61.2
2020,6,11,10,56.3
2020,6,11,11,83.2
2020,6,11,12,66.1
2020,6,11,13,70.6
2020,6,11,14,45.8
2020,6,11,15,51.6
2020,6,11,16,47.7
2020,6,11,17,60.1
2020,6,11,18,39.5
2020,6,11,19,68.8
2020,6,11,20,102.1
2020,6,11,21,133
2020,6,11,22,87.6
2020,6,11,23,17.2
2020,6,11,24,4.4
2020,6,12,1,10.8
2020,6,12,2,2.8
2020,6,12,3,47.1
2020,6,12,4,62.2
2020,6,12,5,50.1
2020,6,12,6,51.2
2020,6,12,7,36.8
2020,6,12,8,29
2020,6,12,9,6.1
2020,6,12,10,4.2
2020,6,12,11,2
2020,6,12,12,0
2020,6,12,13,0
2020,6,12,14,0
2020,6,12,15,0
2020,6,12,16,1.1
2020,6,12,17,4.9
2020,6,12,18,3
2020,6,12,19,0.1
2020,6,12,20,0
2020,6,12,21,0
2020,6,12,22,7.9
2020,6,12,23,28.6
2020,6,12,24,25.8
2020,6,13,1,11.4
2020,6,13,2,9
2020,6,13,3,15.1
2020,6,13,4,43
2020,6,13,5,39.6
2020,6,13,6,30.7
2020,6,13,7,42
2020,6,13,8,59.5
2020,6,13,9,48.2
2020,6,13,10,60.5
2020,6,13,11,40.7
2020,6,13,12,5.4
2020,6,13,13,7
2020,6,13,14,8.1
2020,6,13,15,7.8
2020,6,13,16,10.7
2020,6,13,17,7.3
2020,6,13,18,0
2020,6,13,19,0
2020,6,13,20,0
2020,6,13,21,1.9
2020,6,13,22,3.9
2020,6,13,23,7
2020,6,13,24,6.9
2020,6,14,1,3.3
2020,6,14,2,2.5
2020,6,14,3,1.8
2020,6,14,4,9.6
2020,6,14,5,25.5
2020,6,14,6,26.3
2020,6,14,7,23.9
2020,6,14,8,14.6
2020,6,14,9,8.3
2020,6,14,10,4.6
2020,6,14,11,2.1
2020,6,14,12,0.6
2020,6,14,13,0.2
2020,6,14,14,0
2020,6,14,15,0
2020,6,14,16,0
2020,6,14,17,0
2020,6,14,18,0
2020,6,14,19,0
2020,6,14,20,0
2020,6,14,21,0
2020,6,14,22,1
2020,6,14,23,0.5
2020,6,14,24,0.9
2020,6,15,1,6.7
2020,6,15,2,3.1
2020,6,15,3,0
2020,6,15,4,0.8
2020,6,15,5,0
2020,6,15,6,0.2
2020,6,15,7,13.2
2020,6,15,8,1.1
2020,6,15,9,0
2020,6,15,10,6.1
2020,6,15,11,6.2
2020,6,15,12,0.2
2020,6,15,13,0
2020,6,15,14,0
2020,6,15,15,0.2
2020,6,15,16,0.4
2020,6,15,17,7.2
2020,6,15,18,15.5
2020,6,15,19,6.8
2020,6,15,20,12
2020,6,15,21,50.9
2020,6,15,22,8.2
2020,6,15,23,1.6
2020,6,15,24,31.1
2020,6,16,1,5.1
2020,6,16,2,0.1
2020,6,16,3,115.7
2020,6,16,4,5.7
2020,6,16,5,13.5
2020,6,16,6,39.8
2020,6,16,7,38.8
2020,6,16,8,33.7
2020,6,16,9,32.6
2020,6,16,10,5.2
2020,6,16,11,24.6
2020,6,16,12,15.4
2020,6,16,13,10
2020,6,16,14,4.3
2020,6,16,15,1.2
2020,6,16,16,0.4
2020,6,16,17,2.2
2020,6,16,18,7
2020,6,16,19,24.1
2020,6,16,20,6
2020,6,16,21,7
2020,6,16,22,42.6
2020,6,16,23,83.5
2020,6,16,24,102.8
2020,6,17,1,32.4
2020,6,17,2,18.3
2020,6,17,3,12.3
2020,6,17,4,15
2020,6,17,5,70.8
2020,6,17,6,101.8
2020,6,17,7,88.8
2020,6,17,8,62.8
2020,6,17,9,74.8
2020,6,17,10,100.5
2020,6,17,11,124.1
2020,6,17,12,130.1
2020,6,17,13,110.7
2020,6,17,14,94.6
2020,6,17,15,92.7
2020,6,17,16,94
2020,6,17,17,109.7
2020,6,17,18,122
2020,6,17,19,121.4
2020,6,17,20,127
2020,6,17,21,115.1
2020,6,17,22,114.8
2020,6,17,23,123
2020,6,17,24,116.9
2020,6,18,1,91.5
2020,6,18,2,86.7
2020,6,18,3,106
2020,6,18,4,126.8
2020,6,18,5,131.1
2020,6,18,6,132.8
2020,6,18,7,141.3
2020,6,18,8,124.4
2020,6,18,9,117.6
2020,6,18,10,78.2
2020,6,18,11,72.6
2020,6,18,12,79.8
2020,6,18,13,56
2020,6,18,14,43.6
2020,6,18,15,45.1
2020,6,18,16,48.9
2020,6,18,17,51
2020,6,18,18,32.2
2020,6,18,19,43.6
2020,6,18,20,57.6
2020,6,18,21,106.9
2020,6,18,22,144.7
2020,6,18,23,136.2
2020,6,18,24,128.6
2020,6,19,1,116.9
2020,6,19,2,46.8
2020,6,19,3,41
2020,6,19,4,49.8
2020,6,19,5,84.1
2020,6,19,6,41.5
2020,6,19,7,54.3
2020,6,19,8,37.1
2020,6,19,9,43.2
2020,6,19,10,41.8
2020,6,19,11,45.8
2020,6,19,12,45.1
2020,6,19,13,36.8
2020,6,19,14,34.7
2020,6,19,15,54.1
2020,6,19,16,83.4
2020,6,19,17,71.1
2020,6,19,18,135.2
2020,6,19,19,133.8
2020,6,19,20,141.1
2020,6,19,21,131.7
2020,6,19,22,130.3
2020,6,19,23,125.5
2020,6,19,24,125.8
2020,6,20,1,105.4
2020,6,20,2,68.1
2020,6,20,3,55.4
2020,6,20,4,33.1
2020,6,20,5,21.8
2020,6,20,6,0.1
2020,6,20,7,2.7
2020,6,20,8,0.2
2020,6,20,9,0
2020,6,20,10,0
2020,6,20,11,0
2020,6,20,12,0
2020,6,20,13,0
2020,6,20,14,0.6
2020,6,20,15,0
2020,6,20,16,0
2020,6,20,17,0
2020,6,20,18,0
2020,6,20,19,0
2020,6,20,20,0
2020,6,20,21,0
2020,6,20,22,4.4
2020,6,20,23,2.5
2020,6,20,24,3
2020,6,21,1,3.7
2020,6,21,2,1.4
2020,6,21,3,12.6
2020,6,21,4,6.3
2020,6,21,5,3
2020,6,21,6,7.5
2020,6,21,7,5.2
2020,6,21,8,9
2020,6,21,9,5.1
2020,6,21,10,2.9
2020,6,21,11,2
2020,6,21,12,1.7
2020,6,21,13,1.6
2020,6,21,14,1.4
2020,6,21,15,1.7
2020,6,21,16,1
2020,6,21,17,0.1
2020,6,21,18,1.2
2020,6,21,19,2.4
2020,6,21,20,1.2
2020,6,21,21,2.5
2020,6,21,22,45
2020,6,21,23,49.7
2020,6,21,24,82.6
2020,6,22,1,77
2020,6,22,2,78.8
2020,6,22,3,27.1
2020,6,22,4,20.2
2020,6,22,5,8.2
2020,6,22,6,5.5
2020,6,22,7,5
2020,6,22,8,14.7
2020,6,22,9,10.8
2020,6,22,10,7.9
2020,6,22,11,9.4
2020,6,22,12,14.1
2020,6,22,13,14.5
2020,6,22,14,11.8
2020,6,22,15,9.6
2020,6,22,16,13.5
2020,6,22,17,13.3
2020,6,22,18,32.2
2020,6,22,19,45.4
2020,6,22,20,63.4
2020,6,22,21,63.8
2020,6,22,22,27.4
2020,6,22,23,67.5
2020,6,22,24,69.6
2020,6,23,1,50.9
2020,6,23,2,18.1
2020,6,23,3,7.5
2020,6,23,4,4
2020,6,23,5,12
2020,6,23,6,12
2020,6,23,7,9.4
2020,6,23,8,2.7
2020,6,23,9,0
2020,6,23,10,1.4
2020,6,23,11,0.4
2020,6,23,12,1.5
2020,6,23,13,1.2
2020,6,23,14,2.5
2020,6,23,15,2.1
2020,6,23,16,0
2020,6,23,17,0
2020,6,23,18,0
2020,6,23,19,0
2020,6,23,20,0
2020,6,23,21,0.2
2020,6,23,22,5.9
2020,6,23,23,45.4
2020,6,23,24,64.5
2020,6,24,1,81.4
2020,6,24,2,55.7
2020,6,24,3,19.2
2020,6,24,4,8.9
2020,6,24,5,8.4
2020,6,24,6,11.3
2020,6,24,7,18
2020,6,24,8,4.3
2020,6,24,9,15.9
2020,6,24,10,24.2
2020,6,24,11,15
2020,6,24,12,5.8
2020,6,24,13,3.5
2020,6,24,14,4.6
2020,6,24,15,2.1
2020,6,24,16,0.4
2020,6,24,17,4.6
2020,6,24,18,8.2
2020,6,24,19,4.4
2020,6,24,20,0.4
2020,6,24,21,3.8
2020,6,24,22,7.5
2020,6,24,23,2
2020,6,24,24,6.4
2020,6,25,1,36.1
2020,6,25,2,31.4
2020,6,25,3,9.3
2020,6,25,4,1
2020,6,25,5,0
2020,6,25,6,0
2020,6,25,7,7.5
2020,6,25,8,6.8
2020,6,25,9,3.9
2020,6,25,10,6
2020,6,25,11,3
2020,6,25,12,0.9
2020,6,25,13,6.2
2020,6,25,14,12.1
2020,6,25,15,8.6
2020,6,25,16,4.7
2020,6,25,17,3.7
2020,6,25,18,0
2020,6,25,19,0
2020,6,25,20,0
2020,6,25,21,2.3
2020,6,25,22,7.8
2020,6,25,23,10.1
2020,6,25,24,72.5
2020,6,26,1,58.8
2020,6,26,2,38.2
2020,6,26,3,22.5
2020,6,26,4,19.1
2020,6,26,5,8
2020,6,26,6,4.1
2020,6,26,7,1.7
2020,6,26,8,3.1
2020,6,26,9,1.3
2020,6,26,10,0.8
2020,6,26,11,0.5
2020,6,26,12,0
2020,6,26,13,0
2020,6,26,14,0
2020,6,26,15,0
2020,6,26,16,0.4
2020,6,26,17,0.4
2020,6,26,18,1
2020,6,26,19,0.8
2020,6,26,20,0
2020,6,26,21,0
2020,6,26,22,0
2020,6,26,23,0
2020,6,26,24,0
2020,6,27,1,0
2020,6,27,2,0
2020,6,27,3,0
2020,6,27,4,1.1
2020,6,27,5,8.1
2020,6,27,6,4.9
2020,6,27,7,4.9
2020,6,27,8,7.9
2020,6,27,9,1
2020,6,27,10,0.7
2020,6,27,11,2
2020,6,27,12,2.1
2020,6,27,13,2.1
2020,6,27,14,2.3
2020,6,27,15,1.8
2020,6,27,16,2.4
2020,6,27,17,10.2
2020,6,27,18,4.7
2020,6,27,19,6.4
2020,6,27,20,13.7
2020,6,27,21,13.2
2020,6,27,22,13.7
2020,6,27,23,15
2020,6,27,24,12.7
2020,6,28,1,12.2
2020,6,28,2,20.9
2020,6,28,3,23.2
2020,6,28,4,13.4
2020,6,28,5,5.7
2020,6,28,6,20.2
2020,6,28,7,31.4
2020,6,28,8,31.3
2020,6,28,9,12
2020,6,28,10,7
2020,6,28,11,7.1
2020,6,28,12,5.2
2020,6,28,13,5.5
2020,6,28,14,3.2
2020,6,28,15,1
2020,6,28,16,0.4
2020,6,28,17,0.2
2020,6,28,18,0.1
2020,6,28,19,0.6
2020,6,28,20,1
2020,6,28,21,1.5
2020,6,28,22,2.9
2020,6,28,23,7.7
2020,6,28,24,11.4
2020,6,29,1,3.5
2020,6,29,2,0.9
2020,6,29,3,0.7
2020,6,29,4,4.5
2020,6,29,5,22.5
2020,6,29,6,40.8
2020,6,29,7,33.4
2020,6,29,8,34
2020,6,29,9,12.2
2020,6,29,10,10.5
2020,6,29,11,11.3
2020,6,29,12,7
2020,6,29,13,2.5
2020,6,29,14,0.3
2020,6,29,15,0
2020,6,29,16,0
2020,6,29,17,0
2020,6,29,18,0
2020,6,29,19,0
2020,6,29,20,0.4
2020,6,29,21,0.8
2020,6,29,22,1.6
2020,6,29,23,2.6
2020,6,29,24,6.1
2020,6,30,1,14.7
2020,6,30,2,19.6
2020,6,30,3,17.3
2020,6,30,4,10.5
2020,6,30,5,13
2020,6,30,6,20.1
2020,6,30,7,9.6
2020,6,30,8,10.4
2020,6,30,9,5.5
2020,6,30,10,2.1
2020,6,30,11,2.7
2020,6,30,12,1.8
2020,6,30,13,0.4
2020,6,30,14,0.4
2020,6,30,15,0
2020,6,30,16,0
2020,6,30,17,0
2020,6,30,18,0
2020,6,30,19,0
2020,6,30,20,1.6
2020,6,30,21,1.3
2020,6,30,22,47.6
2020,6,30,23,80.3
2020,6,30,24,54.3
2020,7,1,1,45.9
2020,7,1,2,67.8
2020,7,1,3,76.1
2020,7,1,4,36.9
2020,7,1,5,22.1
2020,7,1,6,14.5
2020,7,1,7,10.6
2020,7,1,8,6.3
2020,7,1,9,1
2020,7,1,10,4.8
2020,7,1,11,1.9
2020,7,1,12,0
2020,7,1,13,8.5
2020,7,1,14,7
2020,7,1,15,6.9
2020,7,1,16,4.6
2020,7,1,17,1.5
2020,7,1,18,0.2
2020,7,1,19,48.2
2020,7,1,20,11.3
2020,7,1,21,28.4
2020,7,1,22,0
2020,7,1,23,0
2020,7,1,24,79.5
2020,7,2,1,105.2
2020,7,2,2,108.4
2020,7,2,3,76.5
2020,7,2,4,11.7
2020,7,2,5,3
2020,7,2,6,20.4
2020,7,2,7,3
2020,7,2,8,2
2020,7,2,9,1.4
2020,7,2,10,0.8
2020,7,2,11,0.1
2020,7,2,12,0
2020,7,2,13,3.7
2020,7,2,14,14.9
2020,7,2,15,44
2020,7,2,16,55.1
2020,7,2,17,26.9
2020,7,2,18,0.9
2020,7,2,19,0
2020,7,2,20,0
2020,7,2,21,0.2
2020,7,2,22,11.1
2020,7,2,23,48.3
2020,7,2,24,73
2020,7,3,1,75.2
2020,7,3,2,69.8
2020,7,3,3,44.3
2020,7,3,4,40.5
2020,7,3,5,45.3
2020,7,3,6,66.4
2020,7,3,7,58.2
2020,7,3,8,23.9
2020,7,3,9,3.1
