Year,Month,Day,Period,HydroDispatch1,HydroDispatch2,HydroDispatch3
2020,10,25,11,4.7,4.7,4.7
2020,10,25,12,4.7,4.7,4.7
2020,10,25,13,5.2,5.2,5.2
2020,10,25,14,5.2,5.2,5.2
2020,10,25,15,6.1,6.1,6.1
2020,10,25,16,13.2,13.2,13.2
2020,10,25,17,23.6,23.6,23.6
2020,10,25,18,16.5,16.5,16.5
2020,10,25,19,13.2,13.2,13.2
2020,10,25,20,13.2,13.2,13.2
2020,10,25,21,13.2,13.2,13.2
2020,10,25,22,12.7,12.7,12.7
2020,10,25,23,13.2,13.2,13.2
2020,10,25,24,13.7,13.7,13.7
2020,10,26,1,13.7,13.7,13.7
2020,10,26,2,13.7,13.7,13.7
2020,10,26,3,13.2,13.2,13.2
2020,10,26,4,13.2,13.2,13.2
2020,10,26,5,13.2,13.2,13.2
2020,10,26,6,12.7,12.7,12.7
2020,10,26,7,13.2,13.2,13.2
2020,10,26,8,12.7,12.7,12.7
2020,10,26,9,13.2,13.2,13.2
2020,10,26,10,13.2,13.2,13.2
2020,10,26,11,25.5,25.5,25.5
2020,10,26,12,26.4,26.4,26.4
2020,10,26,13,25.5,25.5,25.5
2020,10,26,14,26.4,26.4,26.4
2020,10,26,15,25.5,25.5,25.5
2020,10,26,16,26.4,26.4,26.4
2020,10,26,17,25.9,25.9,25.9
2020,10,26,18,25.9,25.9,25.9
2020,10,26,19,25.5,25.5,25.5
2020,10,26,20,26.4,26.4,26.4
2020,10,26,21,25.9,25.9,25.9
2020,10,26,22,25.9,25.9,25.9
2020,10,26,23,25.5,25.5,25.5
2020,10,26,24,14.2,14.2,14.2
2020,10,27,1,13.2,13.2,13.2
2020,10,27,2,13.2,13.2,13.2
2020,10,27,3,13.2,13.2,13.2
2020,10,27,4,12.7,12.7,12.7
2020,10,27,5,13.2,13.2,13.2
2020,10,27,6,13.2,13.2,13.2
2020,10,27,7,13.2,13.2,13.2
2020,10,27,8,12.7,12.7,12.7
2020,10,27,9,13.2,13.2,13.2
2020,10,27,10,13.7,13.7,13.7
2020,10,27,11,26.4,26.4,26.4
2020,10,27,12,25.5,25.5,25.5
2020,10,27,13,25.9,25.9,25.9
2020,10,27,14,25.9,25.9,25.9
2020,10,27,15,25.9,25.9,25.9
2020,10,27,16,25.9,25.9,25.9
2020,10,27,17,25.9,25.9,25.9
2020,10,27,18,26.4,26.4,26.4
2020,10,27,19,25.9,25.9,25.9
2020,10,27,20,25.9,25.9,25.9
2020,10,27,21,26.9,26.9,26.9
2020,10,27,22,25.5,25.5,25.5
2020,10,27,23,25.9,25.9,25.9
2020,10,27,24,14.2,14.2,14.2
2020,10,28,1,13.2,13.2,13.2
2020,10,28,2,12.7,12.7,12.7
2020,10,28,3,13.2,13.2,13.2
2020,10,28,4,13.2,13.2,13.2
2020,10,28,5,13.2,13.2,13.2
2020,10,28,6,12.7,12.7,12.7
2020,10,28,7,13.2,13.2,13.2
2020,10,28,8,13.2,13.2,13.2
2020,10,28,9,13.2,13.2,13.2
2020,10,28,10,13.2,13.2,13.2
2020,10,28,11,21.7,21.7,21.7
2020,10,28,12,26.9,26.9,26.9
2020,10,28,13,26.4,26.4,26.4
2020,10,28,14,26.9,26.9,26.9
2020,10,28,15,25.9,25.9,25.9
2020,10,28,16,17,17,17
2020,10,28,17,13.7,13.7,13.7
2020,10,28,18,14.2,14.2,14.2
2020,10,28,19,13.2,13.2,13.2
2020,10,28,20,13.2,13.2,13.2
2020,10,28,21,13.2,13.2,13.2
2020,10,28,22,13.2,13.2,13.2
2020,10,28,23,13.2,13.2,13.2
2020,10,28,24,13.2,13.2,13.2
2020,10,29,1,4.2,4.2,4.2
2020,10,29,2,4.7,4.7,4.7
2020,10,29,3,4.2,4.2,4.2
2020,10,29,4,4.7,4.7,4.7
2020,10,29,5,4.7,4.7,4.7
2020,10,29,6,4.2,4.2,4.2
2020,10,29,7,5.2,5.2,5.2
2020,10,29,8,12.7,12.7,12.7
2020,10,29,9,13.7,13.7,13.7
2020,10,29,10,13.2,13.2,13.2
2020,10,29,11,13.2,13.2,13.2
2020,10,29,12,26.4,26.4,26.4
2020,10,29,13,26.4,26.4,26.4
2020,10,29,14,26.4,26.4,26.4
2020,10,29,15,25.5,25.5,25.5
2020,10,29,16,25.9,25.9,25.9
2020,10,29,17,18.9,18.9,18.9
2020,10,29,18,14.6,14.6,14.6
2020,10,29,19,13.2,13.2,13.2
2020,10,29,20,13.2,13.2,13.2
2020,10,29,21,12.7,12.7,12.7
2020,10,29,22,13.7,13.7,13.7
2020,10,29,23,13.7,13.7,13.7
2020,10,29,24,13.2,13.2,13.2
2020,10,30,1,8.5,8.5,8.5
2020,10,30,2,3.8,3.8,3.8
2020,10,30,3,3.8,3.8,3.8
2020,10,30,4,10.9,10.9,10.9
2020,10,30,5,12.7,12.7,12.7
2020,10,30,6,13.2,13.2,13.2
2020,10,30,7,12.7,12.7,12.7
2020,10,30,8,13.2,13.2,13.2
2020,10,30,9,12.7,12.7,12.7
2020,10,30,10,13.2,13.2,13.2
2020,10,30,11,12.7,12.7,12.7
2020,10,30,12,13.2,13.2,13.2
2020,10,30,13,12.7,12.7,12.7
2020,10,30,14,13.2,13.2,13.2
2020,10,30,15,12.7,12.7,12.7
2020,10,30,16,13.7,13.7,13.7
2020,10,30,17,25.9,25.9,25.9
2020,10,30,18,25.9,25.9,25.9
2020,10,30,19,26.4,26.4,26.4
2020,10,30,20,17.5,17.5,17.5
2020,10,30,21,17,17,17
2020,10,30,22,16.5,16.5,16.5
2020,10,30,23,17,17,17
2020,10,30,24,6.6,6.6,6.6
2020,10,31,1,4.7,4.7,4.7
2020,10,31,2,4.7,4.7,4.7
2020,10,31,3,4.7,4.7,4.7
2020,10,31,4,4.2,4.2,4.2
2020,10,31,5,4.7,4.7,4.7
2020,10,31,6,4.7,4.7,4.7
2020,10,31,7,2.4,2.4,2.4
2020,10,31,8,1.9,1.9,1.9
2020,10,31,9,2.4,2.4,2.4
2020,10,31,10,1.9,1.9,1.9
2020,10,31,11,3.3,3.3,3.3
2020,10,31,12,3.8,3.8,3.8
2020,10,31,13,3.3,3.3,3.3
2020,10,31,14,5.2,5.2,5.2
2020,10,31,15,13.2,13.2,13.2
2020,10,31,16,12.7,12.7,12.7
2020,10,31,17,25,25,25
2020,10,31,18,26.4,26.4,26.4
2020,10,31,19,25.9,25.9,25.9
2020,10,31,20,25.5,25.5,25.5
2020,10,31,21,25,25,25
2020,10,31,22,12.7,12.7,12.7
2020,10,31,23,13.2,13.2,13.2
2020,10,31,24,13.2,13.2,13.2
2020,11,1,1,13.2,13.2,13.2
2020,11,1,2,13.2,13.2,13.2
2020,11,1,3,12.7,12.7,12.7
2020,11,1,4,13.2,13.2,13.2
2020,11,1,5,13.2,13.2,13.2
2020,11,1,6,13.2,13.2,13.2
2020,11,1,7,13.2,13.2,13.2
2020,11,1,8,13.2,13.2,13.2
2020,11,1,9,13.7,13.7,13.7
2020,11,1,10,13.7,13.7,13.7
2020,11,1,11,13.7,13.7,13.7
2020,11,1,12,13.2,13.2,13.2
2020,11,1,13,13.7,13.7,13.7
2020,11,1,14,13.7,13.7,13.7
2020,11,1,15,13.7,13.7,13.7
2020,11,1,16,22.6,22.6,22.6
2020,11,1,17,31.1,31.1,31.1
2020,11,1,18,38.7,38.7,38.7
2020,11,1,19,37.7,37.7,37.7
2020,11,1,20,38.2,38.2,38.2
2020,11,1,21,36.8,36.8,36.8
2020,11,1,22,24.5,24.5,24.5
2020,11,1,23,16,16,16
2020,11,1,24,13.2,13.2,13.2
2020,11,2,1,12.3,12.3,12.3
2020,11,2,2,13.2,13.2,13.2
2020,11,2,3,12.7,12.7,12.7
2020,11,2,4,13.2,13.2,13.2
2020,11,2,5,13.2,13.2,13.2
2020,11,2,6,12.7,12.7,12.7
2020,11,2,7,13.2,13.2,13.2
2020,11,2,8,13.2,13.2,13.2
2020,11,2,9,12.7,12.7,12.7
2020,11,2,10,15.1,15.1,15.1
2020,11,2,11,25.9,25.9,25.9
2020,11,2,12,25.9,25.9,25.9
2020,11,2,13,25.9,25.9,25.9
2020,11,2,14,26.9,26.9,26.9
2020,11,2,15,25.9,25.9,25.9
2020,11,2,16,26.4,26.4,26.4
2020,11,2,17,26.4,26.4,26.4
2020,11,2,18,25.9,25.9,25.9
2020,11,2,19,25.9,25.9,25.9
2020,11,2,20,26.4,26.4,26.4
2020,11,2,21,25.5,25.5,25.5
2020,11,2,22,26.4,26.4,26.4
2020,11,2,23,25.9,25.9,25.9
2020,11,2,24,25.9,25.9,25.9
2020,11,3,1,13.7,13.7,13.7
2020,11,3,2,13.2,13.2,13.2
2020,11,3,3,13.2,13.2,13.2
2020,11,3,4,13.2,13.2,13.2
2020,11,3,5,13.2,13.2,13.2
2020,11,3,6,13.2,13.2,13.2
2020,11,3,7,13.2,13.2,13.2
2020,11,3,8,12.7,12.7,12.7
2020,11,3,9,13.2,13.2,13.2
2020,11,3,10,25.5,25.5,25.5
2020,11,3,11,25.9,25.9,25.9
2020,11,3,12,26.4,26.4,26.4
2020,11,3,13,25.5,25.5,25.5
2020,11,3,14,26.4,26.4,26.4
2020,11,3,15,25.9,25.9,25.9
2020,11,3,16,26.4,26.4,26.4
2020,11,3,17,25.9,25.9,25.9
2020,11,3,18,25.9,25.9,25.9
2020,11,3,19,26.4,26.4,26.4
2020,11,3,20,25.9,25.9,25.9
2020,11,3,21,25.9,25.9,25.9
2020,11,3,22,25.9,25.9,25.9
2020,11,3,23,25.9,25.9,25.9
2020,11,3,24,25.9,25.9,25.9
2020,11,4,1,13.7,13.7,13.7
2020,11,4,2,12.7,12.7,12.7
2020,11,4,3,12.3,12.3,12.3
2020,11,4,4,12.7,12.7,12.7
2020,11,4,5,12.7,12.7,12.7
2020,11,4,6,12.7,12.7,12.7
2020,11,4,7,12.7,12.7,12.7
2020,11,4,8,23.6,23.6,23.6
2020,11,4,9,25.5,25.5,25.5
2020,11,4,10,25.9,25.9,25.9
2020,11,4,11,26.4,26.4,26.4
2020,11,4,12,26.4,26.4,26.4
2020,11,4,13,26.4,26.4,26.4
2020,11,4,14,26.9,26.9,26.9
2020,11,4,15,26.4,26.4,26.4
2020,11,4,16,26.9,26.9,26.9
2020,11,4,17,26.4,26.4,26.4
2020,11,4,18,26.4,26.4,26.4
2020,11,4,19,26.9,26.9,26.9
2020,11,4,20,25.9,25.9,25.9
2020,11,4,21,16.5,16.5,16.5
2020,11,4,22,12.7,12.7,12.7
2020,11,4,23,13.7,13.7,13.7
2020,11,4,24,14.2,14.2,14.2
2020,11,5,1,12.7,12.7,12.7
2020,11,5,2,12.7,12.7,12.7
2020,11,5,3,13.2,13.2,13.2
2020,11,5,4,13.2,13.2,13.2
2020,11,5,5,13.2,13.2,13.2
2020,11,5,6,12.7,12.7,12.7
2020,11,5,7,13.2,13.2,13.2
2020,11,5,8,13.7,13.7,13.7
2020,11,5,9,22.6,22.6,22.6
2020,11,5,10,25.5,25.5,25.5
2020,11,5,11,26.4,26.4,26.4
2020,11,5,12,26.9,26.9,26.9
2020,11,5,13,25.9,25.9,25.9
2020,11,5,14,26.4,26.4,26.4
2020,11,5,15,25.9,25.9,25.9
2020,11,5,16,26.9,26.9,26.9
2020,11,5,17,25.9,25.9,25.9
2020,11,5,18,25.9,25.9,25.9
2020,11,5,19,26.4,26.4,26.4
2020,11,5,20,25.9,25.9,25.9
2020,11,5,21,25.9,25.9,25.9
2020,11,5,22,25.9,25.9,25.9
2020,11,5,23,12.7,12.7,12.7
2020,11,5,24,13.2,13.2,13.2
2020,11,6,1,12.7,12.7,12.7
2020,11,6,2,12.7,12.7,12.7
2020,11,6,3,13.2,13.2,13.2
2020,11,6,4,13.2,13.2,13.2
2020,11,6,5,12.7,12.7,12.7
2020,11,6,6,13.2,13.2,13.2
2020,11,6,7,12.7,12.7,12.7
2020,11,6,8,22.6,22.6,22.6
2020,11,6,9,25.9,25.9,25.9
2020,11,6,10,25.9,25.9,25.9
2020,11,6,11,25.9,25.9,25.9
2020,11,6,12,26.4,26.4,26.4
2020,11,6,13,26.4,26.4,26.4
2020,11,6,14,26.9,26.9,26.9
2020,11,6,15,25.9,25.9,25.9
2020,11,6,16,26.4,26.4,26.4
2020,11,6,17,26.4,26.4,26.4
2020,11,6,18,26.4,26.4,26.4
2020,11,6,19,19.3,19.3,19.3
2020,11,6,20,12.3,12.3,12.3
2020,11,6,21,12.7,12.7,12.7
2020,11,6,22,13.2,13.2,13.2
2020,11,6,23,12.7,12.7,12.7
2020,11,6,24,13.2,13.2,13.2
2020,11,7,1,5.7,5.7,5.7
2020,11,7,2,4.2,4.2,4.2
2020,11,7,3,3.8,3.8,3.8
2020,11,7,4,3.8,3.8,3.8
2020,11,7,5,3.8,3.8,3.8
2020,11,7,6,12.3,12.3,12.3
2020,11,7,7,13.2,13.2,13.2
2020,11,7,8,13.2,13.2,13.2
2020,11,7,9,12.7,12.7,12.7
2020,11,7,10,13.2,13.2,13.2
2020,11,7,11,13.2,13.2,13.2
2020,11,7,12,13.2,13.2,13.2
2020,11,7,13,12.7,12.7,12.7
2020,11,7,14,13.2,13.2,13.2
2020,11,7,15,13.2,13.2,13.2
2020,11,7,16,14.2,14.2,14.2
2020,11,7,17,25.9,25.9,25.9
2020,11,7,18,26.4,26.4,26.4
2020,11,7,19,25.5,25.5,25.5
2020,11,7,20,26.4,26.4,26.4
2020,11,7,21,17,17,17
2020,11,7,22,13.2,13.2,13.2
2020,11,7,23,13.2,13.2,13.2
2020,11,7,24,12.7,12.7,12.7
2020,11,8,1,4.7,4.7,4.7
2020,11,8,2,3.8,3.8,3.8
2020,11,8,3,3.8,3.8,3.8
2020,11,8,4,3.8,3.8,3.8
2020,11,8,5,3.8,3.8,3.8
2020,11,8,6,4.7,4.7,4.7
2020,11,8,7,13.2,13.2,13.2
2020,11,8,8,13.2,13.2,13.2
2020,11,8,9,13.2,13.2,13.2
2020,11,8,10,13.2,13.2,13.2
2020,11,8,11,13.2,13.2,13.2
2020,11,8,12,18.9,18.9,18.9
2020,11,8,13,25.9,25.9,25.9
2020,11,8,14,25.5,25.5,25.5
2020,11,8,15,26.4,26.4,26.4
2020,11,8,16,26.4,26.4,26.4
2020,11,8,17,26.4,26.4,26.4
2020,11,8,18,26.4,26.4,26.4
2020,11,8,19,25.9,25.9,25.9
2020,11,8,20,26.4,26.4,26.4
2020,11,8,21,26.4,26.4,26.4
2020,11,8,22,14.6,14.6,14.6
2020,11,8,23,13.2,13.2,13.2
2020,11,8,24,13.2,13.2,13.2
2020,11,9,1,12.7,12.7,12.7
2020,11,9,2,13.2,13.2,13.2
2020,11,9,3,13.2,13.2,13.2
2020,11,9,4,12.7,12.7,12.7
2020,11,9,5,13.2,13.2,13.2
2020,11,9,6,13.2,13.2,13.2
2020,11,9,7,13.2,13.2,13.2
2020,11,9,8,13.2,13.2,13.2
2020,11,9,9,12.7,12.7,12.7
2020,11,9,10,13.2,13.2,13.2
2020,11,9,11,20.8,20.8,20.8
2020,11,9,12,26.4,26.4,26.4
2020,11,9,13,26.9,26.9,26.9
2020,11,9,14,27.4,27.4,27.4
2020,11,9,15,26.4,26.4,26.4
2020,11,9,16,26.4,26.4,26.4
2020,11,9,17,26.4,26.4,26.4
2020,11,9,18,26.9,26.9,26.9
2020,11,9,19,26.9,26.9,26.9
2020,11,9,20,25.9,25.9,25.9
2020,11,9,21,26.4,26.4,26.4
2020,11,9,22,17.5,17.5,17.5
2020,11,9,23,13.2,13.2,13.2
2020,11,9,24,13.2,13.2,13.2
2020,11,10,1,13.2,13.2,13.2
2020,11,10,2,13.2,13.2,13.2
2020,11,10,3,13.2,13.2,13.2
2020,11,10,4,13.2,13.2,13.2
2020,11,10,5,13.2,13.2,13.2
2020,11,10,6,13.2,13.2,13.2
2020,11,10,7,13.2,13.2,13.2
2020,11,10,8,12.7,12.7,12.7
2020,11,10,9,15.1,15.1,15.1
2020,11,10,10,26.4,26.4,26.4
2020,11,10,11,25.9,25.9,25.9
2020,11,10,12,26.4,26.4,26.4
2020,11,10,13,26.4,26.4,26.4
2020,11,10,14,25.5,25.5,25.5
2020,11,10,15,26.4,26.4,26.4
2020,11,10,16,26.4,26.4,26.4
2020,11,10,17,25.9,25.9,25.9
2020,11,10,18,26.4,26.4,26.4
2020,11,10,19,26.4,26.4,26.4
2020,11,10,20,25.9,25.9,25.9
2020,11,10,21,25.9,25.9,25.9
2020,11,10,22,26.4,26.4,26.4
2020,11,10,23,25.5,25.5,25.5
2020,11,10,24,16.5,16.5,16.5
2020,11,11,1,13.2,13.2,13.2
2020,11,11,2,13.2,13.2,13.2
2020,11,11,3,12.7,12.7,12.7
2020,11,11,4,13.2,13.2,13.2
2020,11,11,5,12.7,12.7,12.7
2020,11,11,6,13.2,13.2,13.2
2020,11,11,7,13.2,13.2,13.2
2020,11,11,8,12.7,12.7,12.7
2020,11,11,9,20.3,20.3,20.3
2020,11,11,10,25.9,25.9,25.9
2020,11,11,11,26.4,26.4,26.4
2020,11,11,12,25.9,25.9,25.9
2020,11,11,13,26.4,26.4,26.4
2020,11,11,14,26.4,26.4,26.4
2020,11,11,15,25.9,25.9,25.9
2020,11,11,16,26.4,26.4,26.4
2020,11,11,17,25.5,25.5,25.5
2020,11,11,18,26.4,26.4,26.4
2020,11,11,19,26.4,26.4,26.4
2020,11,11,20,25.9,25.9,25.9
2020,11,11,21,26.4,26.4,26.4
2020,11,11,22,16,16,16
2020,11,11,23,13.2,13.2,13.2
2020,11,11,24,13.2,13.2,13.2
2020,11,12,1,13.2,13.2,13.2
2020,11,12,2,13.2,13.2,13.2
2020,11,12,3,12.7,12.7,12.7
2020,11,12,4,13.2,13.2,13.2
2020,11,12,5,13.2,13.2,13.2
2020,11,12,6,12.7,12.7,12.7
2020,11,12,7,13.2,13.2,13.2
2020,11,12,8,13.2,13.2,13.2
2020,11,12,9,13.2,13.2,13.2
2020,11,12,10,25.5,25.5,25.5
2020,11,12,11,26.4,26.4,26.4
2020,11,12,12,26.4,26.4,26.4
2020,11,12,13,25.9,25.9,25.9
2020,11,12,14,26.4,26.4,26.4
2020,11,12,15,25.9,25.9,25.9
2020,11,12,16,26.4,26.4,26.4
2020,11,12,17,26.4,26.4,26.4
2020,11,12,18,25.9,25.9,25.9
2020,11,12,19,26.4,26.4,26.4
2020,11,12,20,25.9,25.9,25.9
2020,11,12,21,25.9,25.9,25.9
2020,11,12,22,17,17,17
2020,11,12,23,16,16,16
2020,11,12,24,13.2,13.2,13.2
2020,11,13,1,13.2,13.2,13.2
2020,11,13,2,13.2,13.2,13.2
2020,11,13,3,13.2,13.2,13.2
2020,11,13,4,13.2,13.2,13.2
2020,11,13,5,13.2,13.2,13.2
2020,11,13,6,12.7,12.7,12.7
2020,11,13,7,13.2,13.2,13.2
2020,11,13,8,13.2,13.2,13.2
2020,11,13,9,13.2,13.2,13.2
2020,11,13,10,12.7,12.7,12.7
2020,11,13,11,15.1,15.1,15.1
2020,11,13,12,21.2,21.2,21.2
2020,11,13,13,25.9,25.9,25.9
2020,11,13,14,26.4,26.4,26.4
2020,11,13,15,25.9,25.9,25.9
2020,11,13,16,25.9,25.9,25.9
2020,11,13,17,25.9,25.9,25.9
2020,11,13,18,26.4,26.4,26.4
2020,11,13,19,26.4,26.4,26.4
2020,11,13,20,23.6,23.6,23.6
2020,11,13,21,12.7,12.7,12.7
2020,11,13,22,12.7,12.7,12.7
2020,11,13,23,7.5,7.5,7.5
2020,11,13,24,12.7,12.7,12.7
2020,11,14,1,5.2,5.2,5.2
2020,11,14,2,3.8,3.8,3.8
2020,11,14,3,4.2,4.2,4.2
2020,11,14,4,3.8,3.8,3.8
2020,11,14,5,4.2,4.2,4.2
2020,11,14,6,3.8,3.8,3.8
2020,11,14,7,4.2,4.2,4.2
2020,11,14,8,12.3,12.3,12.3
2020,11,14,9,13.2,13.2,13.2
2020,11,14,10,14.2,14.2,14.2
2020,11,14,11,26.4,26.4,26.4
2020,11,14,12,25.9,25.9,25.9
2020,11,14,13,26.4,26.4,26.4
2020,11,14,14,25.9,25.9,25.9
2020,11,14,15,25.9,25.9,25.9
2020,11,14,16,17.5,17.5,17.5
2020,11,14,17,13.2,13.2,13.2
2020,11,14,18,13.7,13.7,13.7
2020,11,14,19,13.2,13.2,13.2
2020,11,14,20,13.2,13.2,13.2
2020,11,14,21,13.2,13.2,13.2
2020,11,14,22,13.2,13.2,13.2
2020,11,14,23,12.7,12.7,12.7
2020,11,14,24,13.2,13.2,13.2
2020,11,15,1,13.2,13.2,13.2
2020,11,15,2,12.7,12.7,12.7
2020,11,15,3,13.2,13.2,13.2
2020,11,15,4,13.2,13.2,13.2
2020,11,15,5,13.2,13.2,13.2
2020,11,15,6,12.7,12.7,12.7
2020,11,15,7,13.2,13.2,13.2
2020,11,15,8,13.2,13.2,13.2
2020,11,15,9,18.4,18.4,18.4
2020,11,15,10,25.9,25.9,25.9
2020,11,15,11,26.4,26.4,26.4
2020,11,15,12,26.4,26.4,26.4
2020,11,15,13,25.9,25.9,25.9
2020,11,15,14,26.4,26.4,26.4
2020,11,15,15,26.4,26.4,26.4
2020,11,15,16,25.9,25.9,25.9
2020,11,15,17,19.3,19.3,19.3
2020,11,15,18,17.9,17.9,17.9
2020,11,15,19,17.5,17.5,17.5
2020,11,15,20,17.9,17.9,17.9
2020,11,15,21,9.4,9.4,9.4
2020,11,15,22,3.8,3.8,3.8
2020,11,15,23,4.2,4.2,4.2
2020,11,15,24,4.2,4.2,4.2
2020,11,16,1,13.2,13.2,13.2
2020,11,16,2,13.2,13.2,13.2
2020,11,16,3,12.7,12.7,12.7
2020,11,16,4,13.2,13.2,13.2
2020,11,16,5,13.2,13.2,13.2
2020,11,16,6,12.7,12.7,12.7
2020,11,16,7,13.2,13.2,13.2
2020,11,16,8,16.5,16.5,16.5
2020,11,16,9,25.5,25.5,25.5
2020,11,16,10,27.8,27.8,27.8
2020,11,16,11,26.9,26.9,26.9
2020,11,16,12,26.9,26.9,26.9
2020,11,16,13,27.8,27.8,27.8
2020,11,16,14,26.9,26.9,26.9
2020,11,16,15,26.9,26.9,26.9
2020,11,16,16,26.9,26.9,26.9
2020,11,16,17,26.9,26.9,26.9
2020,11,16,18,18.4,18.4,18.4
2020,11,16,19,13.7,13.7,13.7
2020,11,16,20,12.7,12.7,12.7
2020,11,16,21,13.2,13.2,13.2
2020,11,16,22,12.7,12.7,12.7
2020,11,16,23,12.7,12.7,12.7
2020,11,16,24,12.7,12.7,12.7
2020,11,17,1,12.7,12.7,12.7
2020,11,17,2,13.2,13.2,13.2
2020,11,17,3,13.7,13.7,13.7
2020,11,17,4,13.2,13.2,13.2
2020,11,17,5,13.7,13.7,13.7
2020,11,17,6,13.2,13.2,13.2
2020,11,17,7,13.7,13.7,13.7
2020,11,17,8,13.2,13.2,13.2
2020,11,17,9,13.7,13.7,13.7
2020,11,17,10,13.7,13.7,13.7
2020,11,17,11,16,16,16
2020,11,17,12,26.9,26.9,26.9
2020,11,17,13,26.9,26.9,26.9
2020,11,17,14,26.4,26.4,26.4
2020,11,17,15,25.9,25.9,25.9
2020,11,17,16,26.4,26.4,26.4
2020,11,17,17,25.9,25.9,25.9
2020,11,17,18,26.4,26.4,26.4
2020,11,17,19,25.9,25.9,25.9
2020,11,17,20,26.4,26.4,26.4
2020,11,17,21,25.9,25.9,25.9
2020,11,17,22,15.1,15.1,15.1
2020,11,17,23,13.2,13.2,13.2
2020,11,17,24,12.7,12.7,12.7
2020,11,18,1,13.2,13.2,13.2
2020,11,18,2,13.7,13.7,13.7
2020,11,18,3,13.2,13.2,13.2
2020,11,18,4,13.7,13.7,13.7
2020,11,18,5,13.7,13.7,13.7
2020,11,18,6,13.7,13.7,13.7
2020,11,18,7,13.2,13.2,13.2
2020,11,18,8,13.7,13.7,13.7
2020,11,18,9,13.2,13.2,13.2
2020,11,18,10,13.2,13.2,13.2
2020,11,18,11,17.9,17.9,17.9
2020,11,18,12,26.4,26.4,26.4
2020,11,18,13,26.9,26.9,26.9
2020,11,18,14,26.4,26.4,26.4
2020,11,18,15,26.9,26.9,26.9
2020,11,18,16,26.9,26.9,26.9
2020,11,18,17,26.4,26.4,26.4
2020,11,18,18,26.4,26.4,26.4
2020,11,18,19,26.9,26.9,26.9
2020,11,18,20,18.9,18.9,18.9
2020,11,18,21,13.7,13.7,13.7
2020,11,18,22,13.2,13.2,13.2
2020,11,18,23,13.2,13.2,13.2
2020,11,18,24,13.2,13.2,13.2
2020,11,19,1,13.2,13.2,13.2
2020,11,19,2,13.2,13.2,13.2
2020,11,19,3,13.2,13.2,13.2
2020,11,19,4,13.2,13.2,13.2
2020,11,19,5,13.2,13.2,13.2
2020,11,19,6,13.2,13.2,13.2
2020,11,19,7,13.2,13.2,13.2
2020,11,19,8,12.7,12.7,12.7
2020,11,19,9,13.7,13.7,13.7
2020,11,19,10,16,16,16
2020,11,19,11,25,25,25
2020,11,19,12,25,25,25
2020,11,19,13,25,25,25
2020,11,19,14,25,25,25
2020,11,19,15,25,25,25
2020,11,19,16,25,25,25
2020,11,19,17,25.5,25.5,25.5
2020,11,19,18,25.9,25.9,25.9
2020,11,19,19,26.4,26.4,26.4
2020,11,19,20,27.4,27.4,27.4
2020,11,19,21,17.5,17.5,17.5
2020,11,19,22,12.7,12.7,12.7
2020,11,19,23,13.2,13.2,13.2
2020,11,19,24,13.2,13.2,13.2
2020,11,20,1,13.7,13.7,13.7
2020,11,20,2,13.2,13.2,13.2
2020,11,20,3,13.7,13.7,13.7
2020,11,20,4,13.7,13.7,13.7
2020,11,20,5,13.7,13.7,13.7
2020,11,20,6,13.2,13.2,13.2
2020,11,20,7,13.7,13.7,13.7
2020,11,20,8,13.7,13.7,13.7
2020,11,20,9,13.7,13.7,13.7
2020,11,20,10,13.7,13.7,13.7
2020,11,20,11,13.7,13.7,13.7
2020,11,20,12,27.4,27.4,27.4
2020,11,20,13,25.9,25.9,25.9
2020,11,20,14,26.4,26.4,26.4
2020,11,20,15,25.9,25.9,25.9
2020,11,20,16,26.9,26.9,26.9
2020,11,20,17,26.9,26.9,26.9
2020,11,20,18,26.4,26.4,26.4
2020,11,20,19,26.9,26.9,26.9
2020,11,20,20,26.9,26.9,26.9
2020,11,20,21,26.4,26.4,26.4
2020,11,20,22,25.9,25.9,25.9
2020,11,20,23,26.4,26.4,26.4
2020,11,20,24,26.4,26.4,26.4
2020,11,21,1,4.2,4.2,4.2
2020,11,21,2,4.2,4.2,4.2
2020,11,21,3,3.8,3.8,3.8
2020,11,21,4,4.2,4.2,4.2
2020,11,21,5,3.8,3.8,3.8
2020,11,21,6,3.8,3.8,3.8
2020,11,21,7,6.1,6.1,6.1
2020,11,21,8,12.7,12.7,12.7
2020,11,21,9,13.2,13.2,13.2
2020,11,21,10,14.2,14.2,14.2
2020,11,21,11,13.7,13.7,13.7
2020,11,21,12,13.7,13.7,13.7
2020,11,21,13,13.2,13.2,13.2
2020,11,21,14,13.7,13.7,13.7
2020,11,21,15,13.2,13.2,13.2
2020,11,21,16,13.7,13.7,13.7
2020,11,21,17,25.9,25.9,25.9
2020,11,21,18,26.4,26.4,26.4
2020,11,21,19,26.4,26.4,26.4
2020,11,21,20,25.9,25.9,25.9
2020,11,21,21,26.4,26.4,26.4
2020,11,21,22,14.2,14.2,14.2
2020,11,21,23,13.2,13.2,13.2
2020,11,21,24,13.2,13.2,13.2
2020,11,22,1,12.7,12.7,12.7
2020,11,22,2,13.2,13.2,13.2
2020,11,22,3,13.2,13.2,13.2
2020,11,22,4,13.2,13.2,13.2
2020,11,22,5,14.2,14.2,14.2
2020,11,22,6,13.7,13.7,13.7
2020,11,22,7,13.7,13.7,13.7
